region,subregion,station,abbreviation,elevation,year,month,precip,avg precip,pct of avg
SACRAMENTO RIVER,SACRAMENTO VALLEY FLOOR,Woodland 1 Wnw,WDL,69,2012,Sep,,0.19,
SACRAMENTO RIVER,SACRAMENTO VALLEY FLOOR,Woodland 1 Wnw,WDL,69,2012,Oct-Sep,,17.17,
SACRAMENTO RIVER,SACRAMENTO VALLEY FLOOR,Woodland 1 Wnw,WDL,69,2012,Wat-Yr,,17.17,
SACRAMENTO RIVER,SACRAMENTO VALLEY FLOOR,Davis 2wsw,DVS,60,2012,Oct,1.18,0.93,127.0
SACRAMENTO RIVER,SACRAMENTO VALLEY FLOOR,Davis 2wsw,DVS,60,2012,Nov,1.22,1.86,66.0
SACRAMENTO RIVER,SACRAMENTO VALLEY FLOOR,Davis 2wsw,DVS,60,2012,Dec,0.4,3.16,13.0
SACRAMENTO RIVER,SACRAMENTO VALLEY FLOOR,Davis 2wsw,DVS,60,2012,Jan,3.05,3.67,83.0
SACRAMENTO RIVER,SACRAMENTO VALLEY FLOOR,Davis 2wsw,DVS,60,2012,Feb,0.87,3.05,29.0
SACRAMENTO RIVER,SACRAMENTO VALLEY FLOOR,Davis 2wsw,DVS,60,2012,Mar,4.06,2.15,189.0
SACRAMENTO RIVER,SACRAMENTO VALLEY FLOOR,Davis 2wsw,DVS,60,2012,Apr,2.01,1.23,163.0
SACRAMENTO RIVER,SACRAMENTO VALLEY FLOOR,Davis 2wsw,DVS,60,2012,May,0.0,0.44,0.0
SACRAMENTO RIVER,SACRAMENTO VALLEY FLOOR,Davis 2wsw,DVS,60,2012,Jun,0.04,0.14,29.0
SACRAMENTO RIVER,SACRAMENTO VALLEY FLOOR,Davis 2wsw,DVS,60,2012,Jul,0.0,0.02,0.0
SACRAMENTO RIVER,SACRAMENTO VALLEY FLOOR,Davis 2wsw,DVS,60,2012,Aug,,0.03,
SACRAMENTO RIVER,SACRAMENTO VALLEY FLOOR,Davis 2wsw,DVS,60,2012,Sep,,0.15,
SACRAMENTO RIVER,SACRAMENTO VALLEY FLOOR,Davis 2wsw,DVS,60,2012,Oct-Sep,,16.83,
SACRAMENTO RIVER,SACRAMENTO VALLEY FLOOR,Davis 2wsw,DVS,60,2012,Wat-Yr,,16.83,
SACRAMENTO RIVER,SACRAMENTO VALLEY FLOOR,Feather River Near Nicolaus,NIC,43,2012,Oct,1.43,1.02,140.0
SACRAMENTO RIVER,SACRAMENTO VALLEY FLOOR,Feather River Near Nicolaus,NIC,43,2012,Nov,0.93,2.18,43.0
SACRAMENTO RIVER,SACRAMENTO VALLEY FLOOR,Feather River Near Nicolaus,NIC,43,2012,Dec,0.1,3.12,3.0
SACRAMENTO RIVER,SACRAMENTO VALLEY FLOOR,Feather River Near Nicolaus,NIC,43,2012,Jan,3.55,3.52,101.0
SACRAMENTO RIVER,SACRAMENTO VALLEY FLOOR,Feather River Near Nicolaus,NIC,43,2012,Feb,0.81,3.0,27.0
SACRAMENTO RIVER,SACRAMENTO VALLEY FLOOR,Feather River Near Nicolaus,NIC,43,2012,Mar,4.47,2.32,193.0
SACRAMENTO RIVER,SACRAMENTO VALLEY FLOOR,Feather River Near Nicolaus,NIC,43,2012,Apr,2.24,1.46,153.0
SACRAMENTO RIVER,SACRAMENTO VALLEY FLOOR,Feather River Near Nicolaus,NIC,43,2012,May,0.02,0.53,4.0
SACRAMENTO RIVER,SACRAMENTO VALLEY FLOOR,Feather River Near Nicolaus,NIC,43,2012,Jun,0.0,0.18,0.0
SACRAMENTO RIVER,SACRAMENTO VALLEY FLOOR,Feather River Near Nicolaus,NIC,43,2012,Jul,,0.03,
SACRAMENTO RIVER,SACRAMENTO VALLEY FLOOR,Feather River Near Nicolaus,NIC,43,2012,Aug,,0.04,
SACRAMENTO RIVER,SACRAMENTO VALLEY FLOOR,Feather River Near Nicolaus,NIC,43,2012,Sep,,0.23,
SACRAMENTO RIVER,SACRAMENTO VALLEY FLOOR,Feather River Near Nicolaus,NIC,43,2012,Oct-Sep,,17.63,
SACRAMENTO RIVER,SACRAMENTO VALLEY FLOOR,Feather River Near Nicolaus,NIC,43,2012,Wat-Yr,,17.63,
SACRAMENTO RIVER,SACRAMENTO VALLEY FLOOR,Sacramento Wb City,SCR,25,2012,Oct,1.72,0.92,187.0
SACRAMENTO RIVER,SACRAMENTO VALLEY FLOOR,Sacramento Wb City,SCR,25,2012,Nov,0.87,2.03,43.0
SACRAMENTO RIVER,SACRAMENTO VALLEY FLOOR,Sacramento Wb City,SCR,25,2012,Dec,0.07,3.19,2.0
SACRAMENTO RIVER,SACRAMENTO VALLEY FLOOR,Sacramento Wb City,SCR,25,2012,Jan,2.52,3.75,67.0
SACRAMENTO RIVER,SACRAMENTO VALLEY FLOOR,Sacramento Wb City,SCR,25,2012,Feb,0.94,3.27,29.0
SACRAMENTO RIVER,SACRAMENTO VALLEY FLOOR,Sacramento Wb City,SCR,25,2012,Mar,4.45,2.39,186.0
SACRAMENTO RIVER,SACRAMENTO VALLEY FLOOR,Sacramento Wb City,SCR,25,2012,Apr,2.42,1.48,164.0
SACRAMENTO RIVER,SACRAMENTO VALLEY FLOOR,Sacramento Wb City,SCR,25,2012,May,0.0,0.46,0.0
SACRAMENTO RIVER,SACRAMENTO VALLEY FLOOR,Sacramento Wb City,SCR,25,2012,Jun,0.03,0.13,23.0
SACRAMENTO RIVER,SACRAMENTO VALLEY FLOOR,Sacramento Wb City,SCR,25,2012,Jul,0.03,0.03,100.0
SACRAMENTO RIVER,SACRAMENTO VALLEY FLOOR,Sacramento Wb City,SCR,25,2012,Aug,0.0,0.06,0.0
SACRAMENTO RIVER,SACRAMENTO VALLEY FLOOR,Sacramento Wb City,SCR,25,2012,Sep,,0.21,
SACRAMENTO RIVER,SACRAMENTO VALLEY FLOOR,Sacramento Wb City,SCR,25,2012,Oct-Sep,,17.92,
SACRAMENTO RIVER,SACRAMENTO VALLEY FLOOR,Sacramento Wb City,SCR,25,2012,Wat-Yr,,17.92,
SACRAMENTO RIVER,UPPER SACRAMENTO RIVER,Mineral (Obs.),MNR,4875,2012,Oct,3.53,3.98,89.0
SACRAMENTO RIVER,UPPER SACRAMENTO RIVER,Mineral (Obs.),MNR,4875,2012,Nov,2.97,6.21,48.0
SACRAMENTO RIVER,UPPER SACRAMENTO RIVER,Mineral (Obs.),MNR,4875,2012,Dec,0.58,8.86,7.0
SACRAMENTO RIVER,UPPER SACRAMENTO RIVER,Mineral (Obs.),MNR,4875,2012,Jan,6.68,9.24,72.0
SACRAMENTO RIVER,UPPER SACRAMENTO RIVER,Mineral (Obs.),MNR,4875,2012,Feb,2.49,7.47,33.0
SACRAMENTO RIVER,UPPER SACRAMENTO RIVER,Mineral (Obs.),MNR,4875,2012,Mar,12.83,6.33,203.0
SACRAMENTO RIVER,UPPER SACRAMENTO RIVER,Mineral (Obs.),MNR,4875,2012,Apr,7.5,3.82,196.0
SACRAMENTO RIVER,UPPER SACRAMENTO RIVER,Mineral (Obs.),MNR,4875,2012,May,0.65,2.26,29.0
SACRAMENTO RIVER,UPPER SACRAMENTO RIVER,Mineral (Obs.),MNR,4875,2012,Jun,1.37,1.4,98.0
SACRAMENTO RIVER,UPPER SACRAMENTO RIVER,Mineral (Obs.),MNR,4875,2012,Jul,0.0,0.14,0.0
SACRAMENTO RIVER,UPPER SACRAMENTO RIVER,Mineral (Obs.),MNR,4875,2012,Aug,0.02,0.43,5.0
SACRAMENTO RIVER,UPPER SACRAMENTO RIVER,Mineral (Obs.),MNR,4875,2012,Sep,0.0,0.99,0.0
SACRAMENTO RIVER,UPPER SACRAMENTO RIVER,Mineral (Obs.),MNR,4875,2012,Oct-Sep,38.62,51.13,76.0
SACRAMENTO RIVER,UPPER SACRAMENTO RIVER,Mineral (Obs.),MNR,4875,2012,Wat-Yr,,51.13,76.0
SACRAMENTO RIVER,UPPER SACRAMENTO RIVER,Alturas RS,ALT,4400,2012,Oct,0.69,1.0,69.0
SACRAMENTO RIVER,UPPER SACRAMENTO RIVER,Alturas RS,ALT,4400,2012,Nov,0.72,1.37,53.0
SACRAMENTO RIVER,UPPER SACRAMENTO RIVER,Alturas RS,ALT,4400,2012,Dec,0.1,1.52,7.0
SACRAMENTO RIVER,UPPER SACRAMENTO RIVER,Alturas RS,ALT,4400,2012,Jan,0.81,1.63,50.0
SACRAMENTO RIVER,UPPER SACRAMENTO RIVER,Alturas RS,ALT,4400,2012,Feb,0.97,1.29,75.0
SACRAMENTO RIVER,UPPER SACRAMENTO RIVER,Alturas RS,ALT,4400,2012,Mar,1.1,1.4,79.0
SACRAMENTO RIVER,UPPER SACRAMENTO RIVER,Alturas RS,ALT,4400,2012,Apr,1.64,1.03,159.0
SACRAMENTO RIVER,UPPER SACRAMENTO RIVER,Alturas RS,ALT,4400,2012,May,0.89,1.23,72.0
SACRAMENTO RIVER,UPPER SACRAMENTO RIVER,Alturas RS,ALT,4400,2012,Jun,0.49,1.02,48.0
SACRAMENTO RIVER,UPPER SACRAMENTO RIVER,Alturas RS,ALT,4400,2012,Jul,0.0,0.28,0.0
SACRAMENTO RIVER,UPPER SACRAMENTO RIVER,Alturas RS,ALT,4400,2012,Aug,0.06,0.33,18.0
SACRAMENTO RIVER,UPPER SACRAMENTO RIVER,Alturas RS,ALT,4400,2012,Sep,,0.44,
SACRAMENTO RIVER,UPPER SACRAMENTO RIVER,Alturas RS,ALT,4400,2012,Oct-Sep,,12.54,
SACRAMENTO RIVER,UPPER SACRAMENTO RIVER,Alturas RS,ALT,4400,2012,Wat-Yr,,12.54,
SACRAMENTO RIVER,UPPER SACRAMENTO RIVER,Adin RS,ADN,4195,2012,Oct,0.39,1.33,29.0
SACRAMENTO RIVER,UPPER SACRAMENTO RIVER,Adin RS,ADN,4195,2012,Nov,0.85,1.89,45.0
SACRAMENTO RIVER,UPPER SACRAMENTO RIVER,Adin RS,ADN,4195,2012,Dec,0.18,1.99,9.0
SACRAMENTO RIVER,UPPER SACRAMENTO RIVER,Adin RS,ADN,4195,2012,Jan,1.7,1.99,85.0
SACRAMENTO RIVER,UPPER SACRAMENTO RIVER,Adin RS,ADN,4195,2012,Feb,0.91,1.7,54.0
SACRAMENTO RIVER,UPPER SACRAMENTO RIVER,Adin RS,ADN,4195,2012,Mar,2.06,1.66,124.0
SACRAMENTO RIVER,UPPER SACRAMENTO RIVER,Adin RS,ADN,4195,2012,Apr,2.09,1.24,169.0
SACRAMENTO RIVER,UPPER SACRAMENTO RIVER,Adin RS,ADN,4195,2012,May,1.19,1.48,80.0
SACRAMENTO RIVER,UPPER SACRAMENTO RIVER,Adin RS,ADN,4195,2012,Jun,0.56,1.02,55.0
SACRAMENTO RIVER,UPPER SACRAMENTO RIVER,Adin RS,ADN,4195,2012,Jul,0.0,0.28,0.0
SACRAMENTO RIVER,UPPER SACRAMENTO RIVER,Adin RS,ADN,4195,2012,Aug,0.01,0.41,2.0
SACRAMENTO RIVER,UPPER SACRAMENTO RIVER,Adin RS,ADN,4195,2012,Sep,0.01,0.68,1.0
SACRAMENTO RIVER,UPPER SACRAMENTO RIVER,Adin RS,ADN,4195,2012,Oct-Sep,9.95,15.67,63.0
SACRAMENTO RIVER,UPPER SACRAMENTO RIVER,Adin RS,ADN,4195,2012,Wat-Yr,,15.67,63.0
SACRAMENTO RIVER,UPPER SACRAMENTO RIVER,Mount Shasta City,MSC,3590,2012,Oct,2.27,2.34,97.0
SACRAMENTO RIVER,UPPER SACRAMENTO RIVER,Mount Shasta City,MSC,3590,2012,Nov,3.46,4.59,75.0
SACRAMENTO RIVER,UPPER SACRAMENTO RIVER,Mount Shasta City,MSC,3590,2012,Dec,0.46,5.89,8.0
SACRAMENTO RIVER,UPPER SACRAMENTO RIVER,Mount Shasta City,MSC,3590,2012,Jan,6.03,6.41,94.0
SACRAMENTO RIVER,UPPER SACRAMENTO RIVER,Mount Shasta City,MSC,3590,2012,Feb,2.81,5.6,50.0
SACRAMENTO RIVER,UPPER SACRAMENTO RIVER,Mount Shasta City,MSC,3590,2012,Mar,12.31,4.4,280.0
SACRAMENTO RIVER,UPPER SACRAMENTO RIVER,Mount Shasta City,MSC,3590,2012,Apr,5.75,2.81,205.0
SACRAMENTO RIVER,UPPER SACRAMENTO RIVER,Mount Shasta City,MSC,3590,2012,May,0.64,1.7,38.0
SACRAMENTO RIVER,UPPER SACRAMENTO RIVER,Mount Shasta City,MSC,3590,2012,Jun,1.92,1.06,181.0
SACRAMENTO RIVER,UPPER SACRAMENTO RIVER,Mount Shasta City,MSC,3590,2012,Jul,0.08,0.25,32.0
SACRAMENTO RIVER,UPPER SACRAMENTO RIVER,Mount Shasta City,MSC,3590,2012,Aug,0.03,0.31,10.0
SACRAMENTO RIVER,UPPER SACRAMENTO RIVER,Mount Shasta City,MSC,3590,2012,Sep,0.0,0.79,0.0
SACRAMENTO RIVER,UPPER SACRAMENTO RIVER,Mount Shasta City,MSC,3590,2012,Oct-Sep,35.76,36.15,99.0
SACRAMENTO RIVER,UPPER SACRAMENTO RIVER,Mount Shasta City,MSC,3590,2012,Wat-Yr,,36.15,99.0
SACRAMENTO RIVER,UPPER SACRAMENTO RIVER,Mccloud,MLD,3280,2012,Oct,2.4,3.36,71.0
SACRAMENTO RIVER,UPPER SACRAMENTO RIVER,Mccloud,MLD,3280,2012,Nov,4.16,6.16,68.0
SACRAMENTO RIVER,UPPER SACRAMENTO RIVER,Mccloud,MLD,3280,2012,Dec,0.42,8.38,5.0
SACRAMENTO RIVER,UPPER SACRAMENTO RIVER,Mccloud,MLD,3280,2012,Jan,6.31,9.11,69.0
SACRAMENTO RIVER,UPPER SACRAMENTO RIVER,Mccloud,MLD,3280,2012,Feb,3.22,7.87,41.0
SACRAMENTO RIVER,UPPER SACRAMENTO RIVER,Mccloud,MLD,3280,2012,Mar,13.52,6.12,221.0
SACRAMENTO RIVER,UPPER SACRAMENTO RIVER,Mccloud,MLD,3280,2012,Apr,8.4,3.72,226.0
SACRAMENTO RIVER,UPPER SACRAMENTO RIVER,Mccloud,MLD,3280,2012,May,1.04,2.22,47.0
SACRAMENTO RIVER,UPPER SACRAMENTO RIVER,Mccloud,MLD,3280,2012,Jun,1.48,1.29,115.0
SACRAMENTO RIVER,UPPER SACRAMENTO RIVER,Mccloud,MLD,3280,2012,Jul,0.35,0.25,140.0
SACRAMENTO RIVER,UPPER SACRAMENTO RIVER,Mccloud,MLD,3280,2012,Aug,1.0,0.36,278.0
SACRAMENTO RIVER,UPPER SACRAMENTO RIVER,Mccloud,MLD,3280,2012,Sep,0.0,0.88,0.0
SACRAMENTO RIVER,UPPER SACRAMENTO RIVER,Mccloud,MLD,3280,2012,Oct-Sep,42.3,49.72,85.0
SACRAMENTO RIVER,UPPER SACRAMENTO RIVER,Mccloud,MLD,3280,2012,Wat-Yr,,49.72,85.0
SACRAMENTO RIVER,UPPER SACRAMENTO RIVER,Dunsmuir Treatment Plant,DNM,2170,2012,Oct,2.71,3.71,73.0
SACRAMENTO RIVER,UPPER SACRAMENTO RIVER,Dunsmuir Treatment Plant,DNM,2170,2012,Nov,5.65,7.53,75.0
SACRAMENTO RIVER,UPPER SACRAMENTO RIVER,Dunsmuir Treatment Plant,DNM,2170,2012,Dec,1.71,9.43,18.0
SACRAMENTO RIVER,UPPER SACRAMENTO RIVER,Dunsmuir Treatment Plant,DNM,2170,2012,Jan,8.87,11.16,79.0
SACRAMENTO RIVER,UPPER SACRAMENTO RIVER,Dunsmuir Treatment Plant,DNM,2170,2012,Feb,3.88,8.54,45.0
SACRAMENTO RIVER,UPPER SACRAMENTO RIVER,Dunsmuir Treatment Plant,DNM,2170,2012,Mar,18.11,7.78,233.0
SACRAMENTO RIVER,UPPER SACRAMENTO RIVER,Dunsmuir Treatment Plant,DNM,2170,2012,Apr,7.7,3.85,200.0
SACRAMENTO RIVER,UPPER SACRAMENTO RIVER,Dunsmuir Treatment Plant,DNM,2170,2012,May,1.0,2.39,42.0
SACRAMENTO RIVER,UPPER SACRAMENTO RIVER,Dunsmuir Treatment Plant,DNM,2170,2012,Jun,2.02,1.66,122.0
SACRAMENTO RIVER,UPPER SACRAMENTO RIVER,Dunsmuir Treatment Plant,DNM,2170,2012,Jul,0.0,0.29,0.0
SACRAMENTO RIVER,UPPER SACRAMENTO RIVER,Dunsmuir Treatment Plant,DNM,2170,2012,Aug,0.0,0.33,0.0
SACRAMENTO RIVER,UPPER SACRAMENTO RIVER,Dunsmuir Treatment Plant,DNM,2170,2012,Sep,0.0,1.06,0.0
SACRAMENTO RIVER,UPPER SACRAMENTO RIVER,Dunsmuir Treatment Plant,DNM,2170,2012,Oct-Sep,51.65,57.73,89.0
SACRAMENTO RIVER,UPPER SACRAMENTO RIVER,Dunsmuir Treatment Plant,DNM,2170,2012,Wat-Yr,,57.73,89.0
SACRAMENTO RIVER,FEATHER RIVER,Plumas Eureka Park,PLE,5165,2012,Oct,4.4,4.63,95.0
SACRAMENTO RIVER,FEATHER RIVER,Plumas Eureka Park,PLE,5165,2012,Nov,2.6,7.68,34.0
SACRAMENTO RIVER,FEATHER RIVER,Plumas Eureka Park,PLE,5165,2012,Dec,0.7,10.96,6.0
SACRAMENTO RIVER,FEATHER RIVER,Plumas Eureka Park,PLE,5165,2012,Jan,7.73,12.41,62.0
SACRAMENTO RIVER,FEATHER RIVER,Plumas Eureka Park,PLE,5165,2012,Feb,2.2,11.23,20.0
SACRAMENTO RIVER,FEATHER RIVER,Plumas Eureka Park,PLE,5165,2012,Mar,15.14,8.89,170.0
SACRAMENTO RIVER,FEATHER RIVER,Plumas Eureka Park,PLE,5165,2012,Apr,6.76,5.15,131.0
SACRAMENTO RIVER,FEATHER RIVER,Plumas Eureka Park,PLE,5165,2012,May,0.17,3.03,6.0
SACRAMENTO RIVER,FEATHER RIVER,Plumas Eureka Park,PLE,5165,2012,Jun,2.16,1.14,189.0
SACRAMENTO RIVER,FEATHER RIVER,Plumas Eureka Park,PLE,5165,2012,Jul,,0.25,
SACRAMENTO RIVER,FEATHER RIVER,Plumas Eureka Park,PLE,5165,2012,Aug,,0.45,
SACRAMENTO RIVER,FEATHER RIVER,Plumas Eureka Park,PLE,5165,2012,Sep,,1.07,
SACRAMENTO RIVER,FEATHER RIVER,Plumas Eureka Park,PLE,5165,2012,Oct-Sep,,66.89,
SACRAMENTO RIVER,FEATHER RIVER,Plumas Eureka Park,PLE,5165,2012,Wat-Yr,,66.89,
SACRAMENTO RIVER,FEATHER RIVER,Sierraville RS (USFS),SRR,4975,2012,Oct,1.7,1.93,88.0
SACRAMENTO RIVER,FEATHER RIVER,Sierraville RS (USFS),SRR,4975,2012,Nov,0.79,3.15,25.0
SACRAMENTO RIVER,FEATHER RIVER,Sierraville RS (USFS),SRR,4975,2012,Dec,0.0,4.45,0.0
SACRAMENTO RIVER,FEATHER RIVER,Sierraville RS (USFS),SRR,4975,2012,Jan,3.92,5.14,76.0
SACRAMENTO RIVER,FEATHER RIVER,Sierraville RS (USFS),SRR,4975,2012,Feb,1.32,3.92,34.0
SACRAMENTO RIVER,FEATHER RIVER,Sierraville RS (USFS),SRR,4975,2012,Mar,4.58,2.89,158.0
SACRAMENTO RIVER,FEATHER RIVER,Sierraville RS (USFS),SRR,4975,2012,Apr,2.62,1.57,167.0
SACRAMENTO RIVER,FEATHER RIVER,Sierraville RS (USFS),SRR,4975,2012,May,0.28,1.24,23.0
SACRAMENTO RIVER,FEATHER RIVER,Sierraville RS (USFS),SRR,4975,2012,Jun,0.52,0.62,84.0
SACRAMENTO RIVER,FEATHER RIVER,Sierraville RS (USFS),SRR,4975,2012,Jul,0.5,0.3,167.0
SACRAMENTO RIVER,FEATHER RIVER,Sierraville RS (USFS),SRR,4975,2012,Aug,0.0,0.27,0.0
SACRAMENTO RIVER,FEATHER RIVER,Sierraville RS (USFS),SRR,4975,2012,Sep,0.14,0.44,32.0
SACRAMENTO RIVER,FEATHER RIVER,Sierraville RS (USFS),SRR,4975,2012,Oct-Sep,16.37,25.92,63.0
SACRAMENTO RIVER,FEATHER RIVER,Sierraville RS (USFS),SRR,4975,2012,Wat-Yr,,25.92,63.0
SACRAMENTO RIVER,FEATHER RIVER,Vinton,VNT,4944,2012,Oct,0.98,0.93,105.0
SACRAMENTO RIVER,FEATHER RIVER,Vinton,VNT,4944,2012,Nov,0.48,1.5,32.0
SACRAMENTO RIVER,FEATHER RIVER,Vinton,VNT,4944,2012,Dec,0.0,2.02,0.0
SACRAMENTO RIVER,FEATHER RIVER,Vinton,VNT,4944,2012,Jan,2.25,2.14,105.0
SACRAMENTO RIVER,FEATHER RIVER,Vinton,VNT,4944,2012,Feb,0.51,1.69,30.0
SACRAMENTO RIVER,FEATHER RIVER,Vinton,VNT,4944,2012,Mar,3.44,1.4,246.0
SACRAMENTO RIVER,FEATHER RIVER,Vinton,VNT,4944,2012,Apr,0.84,0.8,105.0
SACRAMENTO RIVER,FEATHER RIVER,Vinton,VNT,4944,2012,May,0.29,1.0,29.0
SACRAMENTO RIVER,FEATHER RIVER,Vinton,VNT,4944,2012,Jun,0.49,0.63,78.0
SACRAMENTO RIVER,FEATHER RIVER,Vinton,VNT,4944,2012,Jul,0.83,0.34,244.0
SACRAMENTO RIVER,FEATHER RIVER,Vinton,VNT,4944,2012,Aug,0.06,0.31,19.0
SACRAMENTO RIVER,FEATHER RIVER,Vinton,VNT,4944,2012,Sep,0.12,0.31,39.0
SACRAMENTO RIVER,FEATHER RIVER,Vinton,VNT,4944,2012,Oct-Sep,10.29,13.07,79.0
SACRAMENTO RIVER,FEATHER RIVER,Vinton,VNT,4944,2012,Wat-Yr,,13.07,79.0
SACRAMENTO RIVER,FEATHER RIVER,Portola,PRT,4850,2012,Oct,1.33,1.3,102.0
SACRAMENTO RIVER,FEATHER RIVER,Portola,PRT,4850,2012,Nov,1.7,2.19,78.0
SACRAMENTO RIVER,FEATHER RIVER,Portola,PRT,4850,2012,Dec,0.0,3.49,0.0
SACRAMENTO RIVER,FEATHER RIVER,Portola,PRT,4850,2012,Jan,3.5,3.88,90.0
SACRAMENTO RIVER,FEATHER RIVER,Portola,PRT,4850,2012,Feb,1.12,3.1,36.0
SACRAMENTO RIVER,FEATHER RIVER,Portola,PRT,4850,2012,Mar,4.19,2.63,159.0
SACRAMENTO RIVER,FEATHER RIVER,Portola,PRT,4850,2012,Apr,2.88,1.38,209.0
SACRAMENTO RIVER,FEATHER RIVER,Portola,PRT,4850,2012,May,0.72,1.14,63.0
SACRAMENTO RIVER,FEATHER RIVER,Portola,PRT,4850,2012,Jun,0.7,0.67,104.0
SACRAMENTO RIVER,FEATHER RIVER,Portola,PRT,4850,2012,Jul,0.26,0.35,74.0
SACRAMENTO RIVER,FEATHER RIVER,Portola,PRT,4850,2012,Aug,0.0,0.25,0.0
SACRAMENTO RIVER,FEATHER RIVER,Portola,PRT,4850,2012,Sep,0.0,0.3,0.0
SACRAMENTO RIVER,FEATHER RIVER,Portola,PRT,4850,2012,Oct-Sep,16.4,20.68,79.0
SACRAMENTO RIVER,FEATHER RIVER,Portola,PRT,4850,2012,Wat-Yr,,20.68,79.0
SACRAMENTO RIVER,FEATHER RIVER,Chester,CHS,4525,2012,Oct,2.28,2.01,113.0
SACRAMENTO RIVER,FEATHER RIVER,Chester,CHS,4525,2012,Nov,1.15,3.73,31.0
SACRAMENTO RIVER,FEATHER RIVER,Chester,CHS,4525,2012,Dec,0.47,5.24,9.0
SACRAMENTO RIVER,FEATHER RIVER,Chester,CHS,4525,2012,Jan,4.33,6.0,72.0
SACRAMENTO RIVER,FEATHER RIVER,Chester,CHS,4525,2012,Feb,1.25,5.24,24.0
SACRAMENTO RIVER,FEATHER RIVER,Chester,CHS,4525,2012,Mar,10.47,4.02,260.0
SACRAMENTO RIVER,FEATHER RIVER,Chester,CHS,4525,2012,Apr,4.47,2.18,205.0
SACRAMENTO RIVER,FEATHER RIVER,Chester,CHS,4525,2012,May,0.4,1.46,27.0
SACRAMENTO RIVER,FEATHER RIVER,Chester,CHS,4525,2012,Jun,0.65,0.93,70.0
SACRAMENTO RIVER,FEATHER RIVER,Chester,CHS,4525,2012,Jul,0.0,0.23,0.0
SACRAMENTO RIVER,FEATHER RIVER,Chester,CHS,4525,2012,Aug,0.02,0.28,7.0
SACRAMENTO RIVER,FEATHER RIVER,Chester,CHS,4525,2012,Sep,0.0,0.6,0.0
SACRAMENTO RIVER,FEATHER RIVER,Chester,CHS,4525,2012,Oct-Sep,25.49,31.92,80.0
SACRAMENTO RIVER,FEATHER RIVER,Chester,CHS,4525,2012,Wat-Yr,,31.92,80.0
SACRAMENTO RIVER,FEATHER RIVER,Strawberry Valley,STV,3808,2012,Oct,5.89,4.64,127.0
SACRAMENTO RIVER,FEATHER RIVER,Strawberry Valley,STV,3808,2012,Nov,3.56,11.23,32.0
SACRAMENTO RIVER,FEATHER RIVER,Strawberry Valley,STV,3808,2012,Dec,0.79,13.89,6.0
SACRAMENTO RIVER,FEATHER RIVER,Strawberry Valley,STV,3808,2012,Jan,10.77,15.92,68.0
SACRAMENTO RIVER,FEATHER RIVER,Strawberry Valley,STV,3808,2012,Feb,4.48,12.71,35.0
SACRAMENTO RIVER,FEATHER RIVER,Strawberry Valley,STV,3808,2012,Mar,23.77,11.58,205.0
SACRAMENTO RIVER,FEATHER RIVER,Strawberry Valley,STV,3808,2012,Apr,11.69,5.86,199.0
SACRAMENTO RIVER,FEATHER RIVER,Strawberry Valley,STV,3808,2012,May,0.32,2.67,12.0
SACRAMENTO RIVER,FEATHER RIVER,Strawberry Valley,STV,3808,2012,Jun,1.43,0.73,196.0
SACRAMENTO RIVER,FEATHER RIVER,Strawberry Valley,STV,3808,2012,Jul,0.03,0.2,15.0
SACRAMENTO RIVER,FEATHER RIVER,Strawberry Valley,STV,3808,2012,Aug,0.09,0.33,27.0
SACRAMENTO RIVER,FEATHER RIVER,Strawberry Valley,STV,3808,2012,Sep,0.0,1.5,0.0
SACRAMENTO RIVER,FEATHER RIVER,Strawberry Valley,STV,3808,2012,Oct-Sep,62.82,81.26,77.0
SACRAMENTO RIVER,FEATHER RIVER,Strawberry Valley,STV,3808,2012,Wat-Yr,,81.26,77.0
SACRAMENTO RIVER,FEATHER RIVER,Greenville RS,GNV,3570,2012,Oct,,2.55,
SACRAMENTO RIVER,FEATHER RIVER,Greenville RS,GNV,3570,2012,Nov,,5.35,
SACRAMENTO RIVER,FEATHER RIVER,Greenville RS,GNV,3570,2012,Dec,,6.26,
SACRAMENTO RIVER,FEATHER RIVER,Greenville RS,GNV,3570,2012,Jan,,7.22,
SACRAMENTO RIVER,FEATHER RIVER,Greenville RS,GNV,3570,2012,Feb,,6.26,
SACRAMENTO RIVER,FEATHER RIVER,Greenville RS,GNV,3570,2012,Mar,,5.35,
SACRAMENTO RIVER,FEATHER RIVER,Greenville RS,GNV,3570,2012,Apr,,2.68,
SACRAMENTO RIVER,FEATHER RIVER,Greenville RS,GNV,3570,2012,May,,1.55,
SACRAMENTO RIVER,FEATHER RIVER,Greenville RS,GNV,3570,2012,Jun,,0.78,
SACRAMENTO RIVER,FEATHER RIVER,Greenville RS,GNV,3570,2012,Jul,,0.26,
SACRAMENTO RIVER,FEATHER RIVER,Greenville RS,GNV,3570,2012,Aug,0.03,0.36,8.0
SACRAMENTO RIVER,FEATHER RIVER,Greenville RS,GNV,3570,2012,Sep,,0.78,
SACRAMENTO RIVER,FEATHER RIVER,Greenville RS,GNV,3570,2012,Oct-Sep,,39.4,
SACRAMENTO RIVER,FEATHER RIVER,Greenville RS,GNV,3570,2012,Wat-Yr,,39.4,
SACRAMENTO RIVER,FEATHER RIVER,Brush Creek (DWR-2),BCM,3560,2012,Oct,6.59,4.23,156.0
